Date,High,Low,Open,Close,Volume,Adj Close
2018-10-01,153.4199981689453,151.7100067138672,151.7100067138672,153.0,3757400.0,153.0
2018-09-28,151.6300048828125,150.7899932861328,151.16000366210938,151.2100067138672,3305800.0,151.2100067138672
2018-09-27,152.38999938964844,151.16000366210938,152.00999450683594,151.5,3477600.0,151.5
2018-09-26,153.35000610351562,151.33999633789062,152.39999389648438,151.61000061035156,7401900.0,151.61000061035156
2018-09-25,150.41000366210938,148.36000061035156,149.91000366210938,148.91000366210938,4397500.0,148.91000366210938
2018-09-24,151.1999969482422,149.4600067138672,151.10000610351562,150.02999877929688,4265000.0,150.02999877929688
2018-09-21,152.60000610351562,150.74000549316406,151.47999572753906,151.35000610351562,19947500.0,151.35000610351562
2018-09-20,151.3800048828125,149.44000244140625,149.5800018310547,151.14999389648438,5952200.0,151.14999389648438
2018-09-19,149.9600067138672,148.22999572753906,148.6300048828125,149.05999755859375,4246200.0,149.05999755859375
2018-09-18,148.99000549316406,147.47000122070312,147.75999450683594,148.55999755859375,3629400.0,148.55999755859375
2018-09-17,149.07000732421875,147.77000427246094,148.44000244140625,147.94000244140625,3551900.0,147.94000244140625
2018-09-14,149.3000030517578,147.77999877929688,148.85000610351562,148.3300018310547,3452100.0,148.3300018310547
2018-09-13,149.0,147.1199951171875,147.35000610351562,148.9499969482422,5346500.0,148.9499969482422
2018-09-12,147.97999572753906,146.02999877929688,146.3699951171875,146.57000732421875,4506700.0,146.57000732421875
2018-09-11,146.99000549316406,145.25,146.0,146.49000549316406,3374700.0,146.49000549316406
2018-09-10,147.3000030517578,145.55999755859375,146.60000610351562,145.64999389648438,3618300.0,145.64999389648438
2018-09-07,146.5,145.1199951171875,145.94000244140625,145.4499969482422,4693100.0,145.4499969482422
2018-09-06,147.66000366210938,145.5399932861328,146.8800048828125,146.38999938964844,4248800.0,146.38999938964844
2018-09-05,146.75,145.0500030517578,145.19000244140625,146.66000366210938,3126500.0,146.66000366210938
2018-09-04,146.19000244140625,144.80999755859375,145.97999572753906,145.67999267578125,3326200.0,145.67999267578125
2018-08-31,146.77999877929688,145.5399932861328,145.72000122070312,146.47999572753906,3488500.0,146.47999572753906
2018-08-30,147.3000030517578,145.25,147.02999877929688,145.92999267578125,3340400.0,145.92999267578125
2018-08-29,147.92999267578125,146.60000610351562,146.8699951171875,147.5399932861328,3153800.0,147.5399932861328
2018-08-28,146.99000549316406,146.19000244140625,146.9499969482422,146.58999633789062,2455300.0,146.58999633789062
2018-08-27,147.6199951171875,146.52000427246094,146.94000244140625,146.69000244140625,3491600.0,146.69000244140625
2018-08-24,146.08999633789062,144.8699951171875,145.4600067138672,146.0399932861328,2776600.0,146.0399932861328
2018-08-23,145.52000427246094,144.75,145.0399932861328,145.3699951171875,2220400.0,145.3699951171875
2018-08-22,146.16000366210938,145.19000244140625,146.00999450683594,145.24000549316406,2389000.0,145.24000549316406
2018-08-21,147.1199951171875,145.88999938964844,147.0,145.97000122070312,3106900.0,145.97000122070312
2018-08-20,147.16000366210938,146.14999389648438,146.3699951171875,146.50999450683594,2499700.0,146.50999450683594
2018-08-17,146.38999938964844,144.69000244140625,144.7899932861328,146.05999755859375,2678600.0,146.05999755859375
2018-08-16,145.67999267578125,144.3699951171875,144.3699951171875,145.33999633789062,5250700.0,145.33999633789062
2018-08-15,144.0,142.0,142.5500030517578,143.91000366210938,4241500.0,143.91000366210938
2018-08-14,143.82000732421875,142.92999267578125,143.0,143.36000061035156,2860000.0,143.36000061035156
2018-08-13,144.3000030517578,142.52999877929688,144.14999389648438,142.7100067138672,2858500.0,142.7100067138672
